timestamp;(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,'25_effi');(8,'8_effi');(14,'14_effi');(28,'28_effi');(2,'2_effi');(5,'5_effi');(9,'9_effi');(23,'23_effi');(18,'18_effi');(6,'6_effi');(33,'33_effi');(34,'34_effi')
1756229057.4361832;0.00;0.00;0.00;0.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;0.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;2160.00;4250.00;960.00;480.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229058.6714642;0.00;0.00;0.00;0.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3950.00;960.00;480.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229058.671766;0.00;0.00;0.00;0.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3950.00;960.00;480.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229074.4040875;0.00;0.00;0.00;240.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3950.00;1200.00;720.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229074.4044042;0.00;0.00;0.00;240.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3950.00;1200.00;720.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229074.4240537;0.00;0.00;0.00;480.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3950.00;1510.00;960.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229074.4243395;0.00;0.00;0.00;480.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3950.00;1510.00;960.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229074.4392958;0.00;0.00;0.00;720.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3950.00;1820.00;1200.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229074.4397373;0.00;0.00;0.00;720.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3950.00;1820.00;1200.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229074.4554195;0.00;0.00;0.00;960.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3950.00;2130.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229074.4556508;0.00;0.00;0.00;960.00;0.00;960.00;0.00;960.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3950.00;2130.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229090.429816;0.00;0.00;0.00;960.00;0.00;1200.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3260.00;2370.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229090.4301276;0.00;0.00;0.00;960.00;0.00;1200.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3260.00;2370.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229090.4444478;0.00;0.00;0.00;960.00;0.00;1440.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3490.00;2610.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229090.44468;0.00;0.00;0.00;960.00;0.00;1440.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3490.00;2610.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229090.4642086;0.00;0.00;0.00;960.00;0.00;1680.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3490.00;2920.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229090.46449;0.00;0.00;0.00;960.00;0.00;1680.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3490.00;2920.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229090.4808536;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3490.00;3230.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229090.4811585;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;240.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1634.00;0.00;0.00;0.00;817.00;1200.00;1920.00;3490.00;3230.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229093.679623;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;577.00;0.00;0.00;240.00;720.00;0.00;0.00;240.00;0.00;0.00;0.00;0.00;1634.00;0.00;240.00;0.00;577.00;900.00;1620.00;3190.00;3230.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229093.6799088;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;577.00;0.00;0.00;240.00;720.00;0.00;0.00;240.00;0.00;0.00;0.00;0.00;1634.00;0.00;240.00;0.00;577.00;900.00;1620.00;3190.00;3230.00;1440.00;1634.00;1634.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229108.6855376;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;337.00;0.00;0.00;240.00;720.00;0.00;0.00;480.00;0.00;0.00;0.00;0.00;817.00;0.00;480.00;0.00;337.00;600.00;1320.00;2890.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229108.685827;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;337.00;0.00;0.00;240.00;720.00;0.00;0.00;480.00;0.00;0.00;0.00;0.00;817.00;0.00;480.00;0.00;337.00;600.00;1320.00;2890.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229113.6854422;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;720.00;0.00;0.00;720.00;0.00;0.00;0.00;0.00;817.00;0.00;720.00;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229113.6857097;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;720.00;0.00;0.00;720.00;0.00;0.00;0.00;0.00;817.00;0.00;720.00;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229113.6985712;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;864.67;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229113.6988168;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;240.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;864.67;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229118.4464688;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;480.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;864.67;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229118.4468026;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;480.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;864.67;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229118.4684734;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;720.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;1094.67;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229118.4688485;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;720.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;1094.67;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229118.4908917;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;960.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;1324.67;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229118.4911792;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;960.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;1324.67;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229118.5055075;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;1864.67;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229118.5057073;0.00;0.00;0.00;960.00;0.00;1920.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;1864.67;0.00;0.00;0.00;720.00;2290.00;3230.00;1440.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229118.6890903;0.00;0.00;0.00;720.00;0.00;1920.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;1864.67;0.00;0.00;0.00;720.00;2290.00;3080.00;1280.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229118.6893475;0.00;0.00;0.00;720.00;0.00;1920.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;720.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;817.00;0.00;1864.67;0.00;0.00;0.00;720.00;2290.00;3080.00;1280.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229123.69203;0.00;0.00;0.00;720.00;0.00;1920.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;0.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;240.00;1700.00;3080.00;1280.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229123.6923168;0.00;0.00;0.00;720.00;0.00;1920.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;0.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;240.00;1700.00;3080.00;1280.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229123.706194;0.00;240.00;0.00;720.00;0.00;1920.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;0.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;240.00;1700.00;3390.00;1280.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229123.7063925;0.00;240.00;0.00;720.00;0.00;1920.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;0.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;240.00;1700.00;3390.00;1280.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229123.7202194;0.00;240.00;0.00;720.00;0.00;1920.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;0.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;550.00;2010.00;3390.00;1280.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229123.7204158;0.00;240.00;0.00;720.00;0.00;1920.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;0.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;550.00;2010.00;3390.00;1280.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229128.695511;0.00;0.00;0.00;480.00;0.00;1920.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;1040.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229128.6985366;0.00;0.00;0.00;480.00;0.00;1920.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;1040.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229136.4664867;0.00;0.00;0.00;480.00;0.00;1920.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;1040.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229136.4668214;0.00;0.00;0.00;480.00;0.00;1920.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;1200.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;1040.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229136.486609;0.00;0.00;0.00;480.00;0.00;1920.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;1440.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;1040.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229136.4869134;0.00;0.00;0.00;480.00;0.00;1920.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;1440.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;1040.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229136.5059955;0.00;0.00;0.00;480.00;0.00;1920.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;1680.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;1040.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229136.5062666;0.00;0.00;0.00;480.00;0.00;1920.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;1680.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;1040.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229136.5255125;0.00;0.00;0.00;480.00;0.00;1920.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;1777.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;1040.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229136.5257728;0.00;0.00;0.00;480.00;0.00;1920.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;1777.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;1040.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229138.6986072;0.00;0.00;0.00;0.00;0.00;1920.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;1777.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;2700.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229138.7013915;0.00;0.00;0.00;0.00;0.00;1920.00;720.00;0.00;0.00;0.00;0.00;0.00;0.00;1777.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;2700.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229138.7163162;0.00;0.00;0.00;0.00;0.00;1920.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;1777.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229138.716524;0.00;0.00;0.00;0.00;0.00;1920.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;1777.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;1000.00;0.00;0.00;0.00;0.00;1620.00;3010.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229148.7019439;0.00;0.00;0.00;0.00;0.00;1920.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;1057.00;0.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;540.00;0.00;0.00;0.00;310.00;1930.00;3010.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229148.702234;0.00;0.00;0.00;0.00;0.00;1920.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;1057.00;0.00;240.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;540.00;0.00;0.00;0.00;310.00;1930.00;3010.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229148.7168643;0.00;0.00;0.00;0.00;0.00;1920.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;1057.00;0.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;540.00;0.00;0.00;0.00;620.00;2240.00;3010.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229148.7170706;0.00;0.00;0.00;0.00;0.00;1920.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;1057.00;0.00;480.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;540.00;0.00;0.00;0.00;620.00;2240.00;3010.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229148.7328892;0.00;0.00;0.00;0.00;0.00;1920.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;1057.00;0.00;577.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;540.00;0.00;0.00;0.00;947.00;2877.00;3010.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229148.7330923;0.00;0.00;0.00;0.00;0.00;1920.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;1057.00;0.00;577.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;540.00;0.00;0.00;0.00;947.00;2877.00;3010.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229153.704382;0.00;0.00;0.00;0.00;0.00;1920.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;0.00;1257.00;3177.00;3010.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229153.7046702;0.00;0.00;0.00;0.00;0.00;1920.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;0.00;1257.00;3177.00;3010.00;560.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229158.7092862;0.00;0.00;0.00;0.00;0.00;960.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;577.00;0.00;1057.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;0.00;1497.00;2327.00;2290.00;320.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1756229158.709899;0.00;0.00;0.00;0.00;0.00;960.00;960.00;0.00;0.00;0.00;0.00;0.00;0.00;577.00;0.00;1057.00;0.00;0.00;0.00;0.00;0.00;0.00;817.00;0.00;0.00;0.00;0.00;0.00;1497.00;2327.00;2290.00;320.00;817.00;817.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
